,WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY,DESCRIPTION,CATEGORY,SUB_CATEGORY
527,2010-06-23,367,1600027528,23,19,9,105.57,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
528,2010-06-23,367,1600027564,23,23,19,63.71,2.77,3.09,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
529,2010-06-23,367,3000006340,5,5,5,13.7,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
530,2010-06-23,367,3800031829,28,23,13,76.44,2.73,2.73,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
531,2010-06-30,367,1111085319,9,9,9,17.01,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
532,2010-06-30,367,1111085350,13,13,13,30.81,2.37,2.37,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
533,2010-06-30,367,1600027527,9,8,8,28.53,3.17,3.17,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
534,2010-06-30,367,1600027528,57,48,42,163.02,2.86,4.59,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
535,2010-06-30,367,1600027564,24,20,9,76.56,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
536,2010-06-30,367,3000006340,3,3,3,8.22,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
537,2010-06-30,367,3800031829,18,17,7,53.82,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
538,2010-07-07,367,1111085319,12,11,11,22.68,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
539,2010-07-07,367,1111085350,20,18,18,46.6,2.33,2.33,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
540,2010-07-07,367,1600027527,23,18,17,72.91,3.17,3.17,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
541,2010-07-07,367,1600027528,76,68,63,197.6,2.6,4.59,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
542,2010-07-07,367,1600027564,22,21,15,63.8,2.9,2.9,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
543,2010-07-07,367,3000006340,7,7,5,19.18,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
544,2010-07-07,367,3800031829,26,20,10,77.74,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
545,2010-07-14,367,1111085319,11,11,10,20.79,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
546,2010-07-14,367,1111085350,7,7,7,16.52,2.36,2.36,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
547,2010-07-14,367,1600027527,20,20,20,63.4,3.17,3.17,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
548,2010-07-14,367,1600027528,31,27,23,117.18,3.78,4.59,1,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
549,2010-07-14,367,1600027564,24,23,22,73.44,3.06,3.06,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
550,2010-07-14,367,3000006340,7,7,5,19.18,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
551,2010-07-14,367,3800031829,32,26,23,69.76,2.18,2.99,1,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
552,2010-07-21,367,1111085319,14,13,13,26.32,1.88,1.88,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
553,2010-07-21,367,1111085350,13,13,13,31.07,2.39,2.39,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
554,2010-07-21,367,1600027527,15,15,15,47.55,3.17,3.17,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
555,2010-07-21,367,1600027528,25,22,10,114.75,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
556,2010-07-21,367,1600027564,27,21,13,79.65,2.95,2.95,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
557,2010-07-21,367,3000006340,3,3,1,8.22,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
558,2010-07-21,367,3800031829,23,20,8,68.77,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
559,2010-07-28,367,1111085319,13,12,12,24.57,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
560,2010-07-28,367,1111085350,1,1,1,2.39,2.39,2.39,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
561,2010-07-28,367,1600027527,17,17,17,53.89,3.17,3.17,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
562,2010-07-28,367,1600027528,33,26,15,151.47,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
563,2010-07-28,367,1600027564,15,15,11,47.85,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
564,2010-07-28,367,3000006340,4,4,2,10.96,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
565,2010-07-28,367,3800031829,17,14,9,50.83,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
566,2010-08-04,367,1111085319,17,17,17,31.79,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
567,2010-08-04,367,1111085350,11,11,11,26.29,2.39,2.39,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
568,2010-08-04,367,1600027527,14,13,13,44.38,3.17,3.17,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
569,2010-08-04,367,1600027528,32,26,11,146.88,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
570,2010-08-04,367,1600027564,21,19,14,66.99,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
571,2010-08-04,367,3000006340,1,1,1,2.74,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
572,2010-08-04,367,3800031829,13,12,9,38.87,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
573,2010-08-11,367,1111085319,22,21,20,37.4,1.7,1.7,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
574,2010-08-11,367,1111085350,33,27,27,65.01,1.97,2.39,1,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
575,2010-08-11,367,1600027527,18,20,19,56.7,3.15,3.15,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
576,2010-08-11,367,1600027528,103,85,75,288.4,2.8,4.59,1,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
577,2010-08-11,367,1600027564,14,14,10,41.44,2.96,2.96,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
578,2010-08-11,367,3000006340,39,28,26,87.75,2.25,2.74,1,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
579,2010-08-11,367,3800031829,26,24,17,77.74,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
580,2010-08-18,367,1111085319,17,16,16,32.13,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
581,2010-08-18,367,1111085350,20,16,16,47.6,2.38,2.38,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
582,2010-08-18,367,1600027527,14,14,14,40.6,2.9,2.9,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
583,2010-08-18,367,1600027528,27,22,13,121.5,4.5,4.5,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
584,2010-08-18,367,1600027564,9,7,5,22.32,2.48,2.96,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
585,2010-08-18,367,3000006340,5,3,3,14.3,2.86,2.74,0,1,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
586,2010-08-18,367,3800031829,9,9,8,26.91,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
587,2010-08-25,367,1111085319,23,21,21,43.47,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
588,2010-08-25,367,1111085350,15,13,13,35.4,2.36,2.36,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
589,2010-08-25,367,1600027527,15,15,15,32.25,2.15,2.9,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
590,2010-08-25,367,1600027528,19,18,9,87.21,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
591,2010-08-25,367,1600027564,27,22,14,73.44,2.72,2.72,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
592,2010-08-25,367,3000006340,5,5,2,20.45,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
593,2010-08-25,367,3800031829,13,12,3,38.87,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
594,2010-09-01,367,1111085319,9,8,8,16.83,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
595,2010-09-01,367,1111085350,26,22,21,50.7,1.95,2.36,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
596,2010-09-01,367,1600027527,36,34,34,71.28,1.98,2.9,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
597,2010-09-01,367,1600027528,18,14,5,82.62,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
598,2010-09-01,367,1600027564,19,17,13,57.38,3.02,3.02,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
599,2010-09-01,367,3000006340,3,3,3,12.27,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
600,2010-09-01,367,3800031829,20,16,6,59.8,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
601,2010-09-08,367,1111085319,23,22,22,43.01,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
602,2010-09-08,367,1111085350,28,27,27,54.6,1.95,2.36,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
603,2010-09-08,367,1600027527,14,14,14,40.6,2.9,2.9,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
604,2010-09-08,367,1600027528,24,23,18,110.16,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
605,2010-09-08,367,1600027564,16,15,12,41.44,2.59,3.02,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
606,2010-09-08,367,3000006340,24,22,16,58.08,2.42,4.09,1,1,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
607,2010-09-08,367,3800031829,21,17,7,62.79,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
608,2010-09-15,367,1111085319,14,13,13,23.66,1.69,1.69,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
609,2010-09-15,367,1111085350,24,22,22,47.76,1.99,2.36,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
610,2010-09-15,367,1600027527,20,20,19,62.4,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
611,2010-09-15,367,1600027528,17,15,10,78.03,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
612,2010-09-15,367,1600027564,19,18,13,60.61,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
613,2010-09-15,367,3000006340,23,21,20,49.22,2.14,4.09,1,1,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
614,2010-09-22,367,1111085319,24,22,22,39.84,1.66,1.66,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
615,2010-09-22,367,1111085350,29,24,24,57.42,1.98,2.36,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
616,2010-09-22,367,1600027527,10,10,10,31.2,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
617,2010-09-22,367,1600027528,28,23,12,128.52,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
618,2010-09-22,367,1600027564,13,12,9,35.1,2.7,3.19,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
619,2010-09-22,367,3000006340,15,12,11,29.7,1.98,4.09,1,1,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
620,2010-09-22,367,3800031829,23,19,11,68.77,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
621,2010-09-29,367,1111085319,22,20,18,35.2,1.6,1.6,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
622,2010-09-29,367,1111085350,20,16,16,47.6,2.38,2.38,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
623,2010-09-29,367,1600027527,56,47,47,112.0,2.0,3.12,1,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
624,2010-09-29,367,1600027528,36,29,12,165.24,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
625,2010-09-29,367,1600027564,24,19,12,73.44,3.06,3.06,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
626,2010-09-29,367,3000006340,7,6,5,18.06,2.58,4.09,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
627,2010-09-29,367,3800031829,20,17,8,59.8,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
628,2010-10-06,367,1111085319,12,10,10,20.28,1.69,1.69,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
629,2010-10-06,367,1111085350,24,22,22,45.12,1.88,2.38,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
630,2010-10-06,367,1600027527,29,28,28,86.13,2.97,2.97,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
631,2010-10-06,367,1600027528,29,23,13,133.11,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
632,2010-10-06,367,1600027564,14,14,11,44.66,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
633,2010-10-06,367,3000006340,2,2,2,8.18,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
634,2010-10-06,367,3800031829,29,23,9,86.71,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
635,2010-10-13,367,1111085319,30,24,24,48.0,1.6,1.6,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
636,2010-10-13,367,1111085350,15,14,14,29.1,1.94,2.38,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
637,2010-10-13,367,1600027527,31,29,29,93.93,3.03,3.03,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
638,2010-10-13,367,1600027528,27,24,15,123.93,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
639,2010-10-13,367,1600027564,17,17,13,51.0,3.0,3.0,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
640,2010-10-13,367,3000006340,3,3,2,12.27,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
641,2010-10-13,367,3800031829,16,15,11,47.84,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
642,2010-10-20,367,1111085319,15,15,15,24.9,1.66,1.66,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
643,2010-10-20,367,1111085350,18,16,16,35.28,1.96,2.38,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
644,2010-10-20,367,1600027527,29,27,27,90.48,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
645,2010-10-20,367,1600027528,15,10,6,68.85,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
646,2010-10-20,367,1600027564,13,13,11,38.22,2.94,2.94,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
647,2010-10-20,367,3000006340,3,3,2,12.27,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
648,2010-10-20,367,3800031829,30,25,13,89.7,2.99,2.99,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
649,2010-10-27,367,1111085319,14,12,12,23.38,1.67,1.67,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
650,2010-10-27,367,1111085350,22,18,18,43.34,1.97,2.38,1,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
651,2010-10-27,367,1600027527,33,27,27,83.16,2.52,3.12,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
652,2010-10-27,367,1600027528,33,29,11,151.47,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
653,2010-10-27,367,1600027564,22,20,11,70.18,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
654,2010-10-27,367,3000006340,3,3,3,12.27,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
655,2010-10-27,367,3800031829,35,28,12,97.65,2.79,2.79,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
656,2010-11-03,367,1111085319,7,7,7,11.69,1.67,1.67,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
657,2010-11-03,367,1111085350,13,13,13,25.87,1.99,2.38,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
658,2010-11-03,367,1600027527,19,18,18,46.93,2.47,3.12,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
659,2010-11-03,367,1600027528,41,36,17,188.19,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
660,2010-11-03,367,1600027564,56,50,44,168.0,3.0,3.19,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
661,2010-11-03,367,3000006340,5,4,2,20.45,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
662,2010-11-03,367,3800031829,26,20,13,69.94,2.69,2.69,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
663,2010-11-10,367,1111085319,30,23,23,50.1,1.67,1.67,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
664,2010-11-10,367,1111085350,19,16,14,37.43,1.97,2.38,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
665,2010-11-10,367,1600027527,26,25,25,81.12,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
666,2010-11-10,367,1600027528,25,21,12,114.75,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
667,2010-11-10,367,1600027564,23,22,18,73.37,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
668,2010-11-10,367,3000006340,28,17,15,62.16,2.22,4.09,1,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
669,2010-11-10,367,3800031829,31,24,14,84.32,2.72,2.72,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
670,2010-11-17,367,1111085319,7,5,5,11.62,1.66,1.66,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
671,2010-11-17,367,1111085350,11,10,10,20.02,1.82,2.38,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
672,2010-11-17,367,1600027527,4,4,4,12.0,3.0,3.0,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
673,2010-11-17,367,1600027528,4,4,3,18.36,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
674,2010-11-17,367,3000006340,10,7,7,21.9,2.19,4.09,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
675,2010-11-17,367,3800031829,12,12,10,31.44,2.62,2.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
676,2010-11-24,367,1111085319,14,11,11,23.52,1.68,1.68,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
677,2010-11-24,367,1111085350,10,8,8,19.8,1.98,1.98,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
678,2010-11-24,367,1600027527,9,9,9,28.08,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
679,2010-11-24,367,1600027528,25,19,5,114.75,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
680,2010-11-24,367,1600027564,45,32,27,108.9,2.42,3.19,1,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
681,2010-11-24,367,3000006340,3,3,2,12.27,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
682,2010-11-24,367,3800031829,16,13,10,43.68,2.73,2.73,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
683,2010-12-01,367,1111085319,9,7,7,15.03,1.67,1.67,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
684,2010-12-01,367,1111085350,12,10,10,22.92,1.91,1.91,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
685,2010-12-01,367,1600027527,11,11,11,34.32,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
686,2010-12-01,367,1600027528,28,22,5,128.52,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
687,2010-12-01,367,1600027564,21,19,14,54.6,2.6,3.19,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
688,2010-12-01,367,3000006340,1,1,1,4.09,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
689,2010-12-01,367,3800031829,13,11,4,44.59,3.43,3.43,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
690,2010-12-08,367,1111085319,20,19,19,32.4,1.62,1.62,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
691,2010-12-08,367,1111085350,15,12,12,30.0,2.0,2.0,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
692,2010-12-08,367,1600027527,107,89,86,242.89,2.27,3.12,1,1,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
693,2010-12-08,367,1600027528,29,25,12,133.11,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
694,2010-12-08,367,1600027564,14,14,11,31.92,2.28,3.19,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
695,2010-12-08,367,3000006340,3,3,2,12.27,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
696,2010-12-08,367,3800031829,21,15,9,72.03,3.43,3.43,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
697,2010-12-15,367,1111085319,22,19,19,36.74,1.67,1.67,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
698,2010-12-15,367,1111085350,18,15,15,35.82,1.99,1.99,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
699,2010-12-15,367,1600027527,108,86,86,248.4,2.3,3.12,1,1,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
700,2010-12-15,367,1600027528,23,20,18,105.57,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
701,2010-12-15,367,1600027564,19,19,15,54.53,2.87,3.19,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
702,2010-12-15,367,3000006340,5,5,4,20.45,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
