,id,country,shipment_mode,scheduled_delivery_date,sub_classification,vendor,item_id,item_description,brand,line_item_quantity,line_item_value,unit_price,weight_kilograms,freight_cost_usd,line_item_insurance_usd,item_insurance_rp_mean,item_insurance_rp_kNN,line_item_quantity_norm,line_item_quantity_z,line_item_value_norm,line_item_value_z,line_item_value_log,line_item_value_sqrt,line_item_value_boxcox,Air,Air Charter,Ocean,Truck,missing,weight_category
9952,86349,Nigeria,Air Charter,2010-11-18,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,11022,28436.76,0.04,,,61.31,61.31,61.31,0.01777586379310901,-0.18260221178384675,0.004777689157563157,-0.37421597454446476,10.255473118508654,168.63202542814932,18.78398143727441,0,1,0,0,0,
9953,86350,Mozambique,Truck,2010-12-14,Adult,SCMS from RDC,SKU0054,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,120099,1347510.78,0.19,16015.0,12239.88,2905.23,2905.23,2905.23,0.19370707647444024,2.5419181972388634,0.22639666555913798,3.4459529379398206,14.113770323842106,1160.82331988981,33.296428065660955,0,0,0,1,0,super-heavy
9954,86351,Zambia,Truck,2010-11-26,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,170000,768400.0,0.15,,,1656.67,1656.67,1656.67,0.27419281997683864,3.7883431349493093,0.12909967059086655,1.7687908036719302,13.55206701128121,876.584280032445,30.789286002763923,0,0,0,1,0,
9955,86352,Zambia,Truck,2010-11-26,Adult,SCMS from RDC,SKU0105,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,59446,698490.5,0.39,,,1505.95,1505.95,1505.95,0.09587934154626306,1.0269302862360448,0.11735410393135041,1.5663259726328653,13.456678288671682,835.7574408882041,30.378443494459187,0,0,0,1,0,
9956,86353,Uganda,Air,2010-12-02,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,10685,28422.1,0.04,,,61.28,61.28,61.28,0.017232313652624686,-0.19101978265433872,0.0047752261159561,-0.374258431355385,10.25495747381651,168.58855239902857,18.782418491639977,1,0,0,0,0,
9957,86354,Côte d'Ivoire,Truck,2010-11-30,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,100425,267130.5,0.04,6880.0,7826.75,575.93,575.93,575.93,0.16197471604747113,2.050501908496848,0.04488086875946574,0.31706472034224586,12.495496325502753,516.8466890674641,26.4667144109687,0,0,0,1,0,super-heavy
9958,86355,Dominican Republic,Air,2011-01-31,Adult,SCMS from RDC,SKU0011,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,16000,136800.0,0.14,,,225.72,225.72,225.72,0.025804921951361134,-0.05826195126957655,0.02298390803856135,-0.06038530664602973,11.82628259408539,369.8648401781386,23.973584341828552,1,0,0,0,0,
9959,86356,Dominican Republic,Air,2011-01-31,Adult,SCMS from RDC,SKU0003,"Lamivudine 150mg, tablets, 60 Tabs",Generic,439,1022.87,0.04,,,1.69,1.69,1.69,0.0007064538917867478,-0.4469439106634212,0.00017185343578511147,-0.45360931317474407,6.931344844415223,31.982338876323603,10.320155482063225,1,0,0,0,0,
9960,86357,Uganda,Truck,2010-12-15,Adult,SCMS from RDC,SKU0011,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,3570,30523.5,0.14,294.0,2894.0,65.81,65.81,65.81,0.005756470182161878,-0.3687379332286723,0.005128284481104002,-0.3681725689769459,10.326284918828371,174.7097593152712,18.999445485201132,0,0,0,1,0,medium
9961,86358,Côte d'Ivoire,Air,2010-12-15,Adult,SCMS from RDC,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,6438,46417.98,0.12,,,100.08,100.08,100.08,0.010382291555779213,-0.2971011579866219,0.00779873233666506,-0.32214058179846805,10.745463706299637,215.44832327033785,20.309259916420174,1,0,0,0,0,
9962,86359,Zambia,Truck,2011-01-31,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,100000,266000.0,0.04,6206.0,13411.32,573.5,573.5,573.5,0.16128922996525796,2.039886277577088,0.044690932297202626,0.3137906804551109,12.491255347155265,515.7518783291051,26.450340017072996,0,0,0,1,0,super-heavy
9963,86360,Guatemala,Air,2011-01-31,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,879,2267.82,0.04,,,3.74,3.74,3.74,0.001416133600430969,-0.4359536104170815,0.0003810187597076769,-0.45000381476033563,7.727015151531677,47.621633739299625,12.078287146854183,1,0,0,0,0,
9964,86361,Nigeria,Air Charter,2011-02-22,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,51140,221947.6,0.14,,,478.52,478.52,478.52,0.08248252413717463,0.8194633911312782,0.03728964347791959,0.18621057012868453,12.310201102515322,471.1131498907667,25.758247723798053,0,1,0,0,0,
9965,86362,Nigeria,Air Charter,2011-02-22,Adult,SCMS from RDC,SKU0044,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Generic,1000,5560.0,0.09,,,11.99,11.99,11.99,0.0016112955203081301,-0.4329312778493381,0.0009341412916257392,-0.4404693356487673,8.623533227187563,74.56540752922899,14.249221413591055,0,1,0,0,0,
9966,86363,Nigeria,Air Charter,2011-02-17,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,20418,88614.12,0.14,,,191.05,191.05,191.05,0.03293075138952061,0.05209065438571589,0.014888149013143568,-0.19993638414863896,11.392057776660867,297.6812389116922,22.449774808705765,0,1,0,0,0,
9967,86364,Nigeria,Air Charter,2011-02-21,Adult,SCMS from RDC,SKU0054,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,77333,867676.26,0.19,11276.0,43548.0,1431.67,1431.67,1431.67,0.1247294346110794,1.4737109692048578,0.14577917665996235,2.056304678139496,13.67357510422369,931.4914170297009,31.318800150899456,0,1,0,0,0,super-heavy
9968,86365,Uganda,Air,2011-02-08,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,2550,11526.0,0.15,,,19.02,19.02,19.02,0.004111303584850273,-0.3942154474360961,0.0019364950588629981,-0.4231912091855676,9.352447388601012,107.35921013122255,16.1761791681435,1,0,0,0,0,
9969,86366,Zambia,Air,2011-02-28,Adult,SCMS from RDC,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,16200,251100.0,0.26,1583.0,8098.12,541.37,541.37,541.37,0.026127503637108508,-0.05326636024851306,0.042187568044464586,0.27063880578168215,12.433610527614848,501.098792654702,26.228516770369147,1,0,0,0,0,super-heavy
9970,86367,Côte d'Ivoire,Air,2011-02-16,Pediatric,SCMS from RDC,SKU0126,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Generic,2084,4063.8,0.01,794.0,8758.36,8.76,8.76,8.76,0.0033596882570588937,-0.405855174515174,0.000682763198005158,-0.4448024789297327,8.310119820279523,63.74794114322438,13.4662471805614,1,0,0,0,0,heavy
9971,86368,Côte d'Ivoire,Air,2011-03-31,Pediatric,SCMS from RDC,SKU0126,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Generic,2006,3911.7,0.01,,,8.43,8.43,8.43,0.0032338813996174182,-0.40780345501338877,0.0006572087213043891,-0.4452429755832782,8.27198295175278,62.54358480291963,13.372771225849402,1,0,0,0,0,
9972,86369,Côte d'Ivoire,Air,2011-03-31,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,50000,125500.0,0.04,,,270.58,270.58,270.58,0.0806438085284146,0.7909885223112163,0.02108538347104861,-0.09311122502252267,11.74006900564972,354.25979167836704,23.665318862999698,1,0,0,0,0,
9973,86371,Côte d'Ivoire,Air,2011-03-31,Adult,SCMS from RDC,SKU0041,"Stavudine 15mg, capsules, 60 Caps",Generic,1059,1588.5,0.02,,,2.62,2.62,2.62,0.0017064571176036052,-0.4314575784981244,0.00026688551110566307,-0.45197119271356745,7.371174780350858,39.85599076675927,11.27329118963093,1,0,0,0,0,
9974,86372,Zambia,Truck,2011-04-15,Adult,SCMS from RDC,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,20000,317800.0,0.26,,,524.37,524.37,524.37,0.0322565556663086,0.0416498691516932,0.05339390332349998,0.4638086071721317,12.669180679712905,563.7375275782161,27.143800693028126,0,0,0,1,0,
9975,86373,Uganda,Air,2011-04-05,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,972,2507.76,0.04,58.0,5596.5,4.14,4.14,4.14,0.0015661340843034978,-0.433630660592287,0.0004213313247279431,-0.4493089247731449,7.827543886151433,50.077539875676806,12.311375073191282,1,0,0,0,0,light
9976,86391,Zambia,Truck,2011-04-30,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,31043,77917.93,0.04,1785.0,7962.25,167.99,167.99,167.99,0.05006790344484982,0.3174814273797137,0.013091071181835237,-0.23091360900522834,11.263424206189278,279.13783333686604,22.01193239261724,0,0,0,1,0,super-heavy
9977,86374,Côte d'Ivoire,Air,2011-04-20,Adult,SCMS from RDC,SKU0105,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,14440,157684.8,0.36,,,260.18,260.18,260.18,0.02328878480253162,-0.09722756123387176,0.026492784665781716,9.914115126049886e-05,11.968359724508812,397.09545451943916,24.487907886499322,1,0,0,0,0,
9978,86375,Tanzania,Air,2011-04-07,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,27769,117185.18,0.14,,,193.36,193.36,193.36,0.04478724124916532,0.23570360236490437,0.0196884020511861,-0.11719176667165819,11.671519231083428,342.32320984706837,23.42225482068351,1,0,0,0,0,
9979,86376,Nigeria,Air Charter,2011-06-21,Adult,SCMS from RDC,SKU0132,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,30000,597600.0,0.66,3272.0,12601.07,986.04,986.04,986.04,0.04838563995367727,0.29142942020486756,0.10040338774739958,1.2741370993617536,13.300678586159451,773.0459236035075,29.715612772313925,0,1,0,0,0,super-heavy
9980,86377,Nigeria,Air Charter,2011-06-21,Adult,SCMS from RDC,SKU0003,"Lamivudine 150mg, tablets, 60 Tabs",Generic,21200,49396.0,0.04,1012.0,12601.07,81.5,81.5,81.5,0.034192045780792844,0.07162341527807413,0.008299072525385793,-0.3135159411397456,10.80764497258701,222.25210910135362,20.50866499228682,0,1,0,0,0,super-heavy
9981,86378,Zimbabwe,Truck,2011-04-20,Pediatric,SCMS from RDC,SKU0131,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Generic,1884,6123.0,0.05,,,13.2,13.2,13.2,0.00303710657131152,-0.4108507655362375,0.0010287314979540289,-0.43883883192788536,8.719970756777574,78.24960063795854,14.495530611054976,0,0,0,1,0,
9982,86379,Mozambique,Truck,2011-05-31,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,23450,101304.0,0.14,2068.0,3936.86,167.15,167.15,167.15,0.037821089745450794,0.12782381426503836,0.017020188742239907,-0.16318523573381677,11.525891047360252,318.28289303699626,22.911826662078287,0,0,0,1,0,super-heavy
9983,86380,Zambia,Truck,2011-04-11,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,10927,27426.77,0.04,,,59.13,59.13,59.13,0.01762263749237901,-0.1849751175188519,0.004607999703762963,-0.3771410055445598,10.21931128277773,165.61029557367502,18.67458401758708,0,0,0,1,0,
9984,86381,Uganda,Truck,2011-05-11,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,10500,26355.0,0.04,,,43.49,43.49,43.49,0.016933925593308367,-0.19564070434882247,0.004427930528920208,-0.38024495753910614,10.17945123203371,162.3422311045404,18.554493285807915,0,0,0,1,0,
9985,86382,Uganda,Truck,2011-05-11,Adult,SCMS from RDC,SKU0011,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,14893,123016.18,0.14,,,202.98,202.98,202.98,0.02401943232074942,-0.08591254757116296,0.020668074330227413,-0.10030461356959355,11.720079299397685,350.73662483407685,23.59425310409577,0,0,0,1,0,
9986,86384,Zimbabwe,Truck,2011-05-31,Pediatric,SCMS from RDC,SKU0140,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Generic,20000,85000.0,0.07,,,183.26,183.26,183.26,0.0322565556663086,0.0416498691516932,0.014280937012263998,-0.2104032333630505,11.350418300109132,291.547594742265,22.30737536540868,0,0,0,1,0,
9987,86385,Nigeria,Air Charter,2011-06-15,Adult,SCMS from RDC,SKU0054,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,87357,980145.54,0.19,,,1617.24,1617.24,1617.24,0.14089722870073773,1.7240899911805598,0.16467525552460568,2.3820268442583394,13.795457370080412,990.0229997328345,31.85698046512804,0,1,0,0,0,
9988,86386,Zambia,Air,2011-05-11,Pediatric,SCMS from RDC,SKU0001,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",Generic,10000,18000.0,0.01,3637.0,9499.46,29.7,29.7,29.7,0.016127471378939932,-0.20812968190148118,0.0030241984261264935,-0.40444186444491137,9.798182590890704,134.16407864998737,17.431583475211905,1,0,0,0,0,super-heavy
9989,86387,Nigeria,Air Charter,2011-06-21,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,17376,43613.76,0.04,1237.0,13398.06,71.96,71.96,71.96,0.028024283949303064,-0.023892285044659754,0.007327592463858812,-0.33026188045596616,10.683150904158152,208.8390768031692,20.110773513951017,0,1,0,0,0,super-heavy
9990,86388,Nigeria,Air Charter,2011-06-15,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,64995,163137.45,0.04,4618.0,13398.06,269.18,269.18,269.18,0.10482937041732393,1.1655329591154513,0.02740888997401609,0.015890555207506964,12.002354505767386,403.90277295408606,24.612145955949472,0,1,0,0,0,super-heavy
9991,86389,Guyana,Air,2011-10-27,Adult,SCMS from RDC,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,917,6437.34,0.12,,,10.62,10.62,10.62,0.00147742412072297,-0.4350044481230795,0.001081544083135618,-0.43792847217722464,8.7700260218964,80.23303559008596,14.624391935802906,1,0,0,0,0,
9992,86390,Benin,Air,2011-06-13,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,14081,35343.31,0.04,,,58.32,58.32,58.32,0.022709750676615084,-0.10619464711668071,0.005938065693116708,-0.354213922193742,10.47289269655851,187.9981648846605,19.450817653650034,1,0,0,0,0,
9993,86392,Côte d'Ivoire,Air,2011-06-30,Pediatric,SCMS from RDC,SKU0117,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,4965,10426.5,0.01,1784.0,2503.33,17.2,17.2,17.2,0.008006477440249807,-0.3338936858567545,0.0017517669383337714,-0.42637547000459003,9.2522018260711,102.11023455070506,15.902077249595536,1,0,0,0,0,super-heavy
9994,86393,Haiti,Air,2011-07-19,Pediatric,SCMS from RDC,SKU0066,"Efavirenz 200mg, capsule, 90 Caps",Generic,630,6104.7,0.11,,,10.07,10.07,10.07,0.0010145194016754893,-0.4421731212383056,0.0010256568962208003,-0.43889183053906144,8.716978040086497,78.13257963231472,14.48784829244066,1,0,0,0,0,
9995,86394,Mozambique,Truck,2011-08-31,Pediatric,SCMS from RDC,SKU0117,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,6250,12625.0,0.01,2409.0,3525.03,20.83,20.83,20.83,0.010079064771176682,-0.3017970135464216,0.0021211391738803877,-0.42000839641603077,9.44351345892757,112.36102527122117,16.427770236014975,0,0,0,1,0,super-heavy
9996,86395,Nigeria,Air Charter,2011-07-22,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,29349,258858.18,0.29,2808.0,13398.06,427.12,427.12,427.12,0.04733563656656957,0.2751687714313059,0.043491027808109366,0.2931072628993936,12.464039486255956,508.78107276116316,26.34543825379346,0,1,0,0,0,super-heavy
9997,86396,Uganda,Truck,2011-08-05,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,11549,28987.99,0.04,,,47.83,47.83,47.83,0.01862586653505334,-0.16943882944334446,0.004870301874142808,-0.37261955790847584,10.274671381708925,170.2585974334336,18.84223442840118,0,0,0,1,0,
9998,86397,Mozambique,Truck,2011-08-31,Adult,SCMS from RDC,SKU0011,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,26308,224933.4,0.14,,,371.14,371.14,371.14,0.042430782034780755,0.1992108099560356,0.0377912907924045,0.1948577424374042,12.323564083120418,474.27144126544243,25.808866807904646,0,0,0,1,0,
9999,86398,Côte d'Ivoire,Air,2011-09-27,Adult,SCMS from RDC,SKU0105,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,17251,181825.54,0.35,,,300.01,300.01,300.01,0.027822670395710954,-0.027014529432824435,0.030548695105422213,0.0700131134333967,12.110808434669261,426.4100608569174,25.011570484311065,1,0,0,0,0,
10000,86399,Nigeria,Air,2011-08-31,Adult,SCMS from RDC,SKU0044,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Generic,2000,11120.0,0.09,209.0,2136.53,18.35,18.35,18.35,0.003224203949044997,-0.4079533227440207,0.0018682825832514783,-0.42436702536794424,9.316590491818841,105.45141061171255,16.077793998850737,1,0,0,0,0,medium
10001,86400,Uganda,Truck,2011-09-22,Adult,SCMS from RDC,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,1684,11821.68,0.12,,,19.51,19.51,19.51,0.002714524885564147,-0.415846356557301,0.001986172558342836,-0.4223348906417126,9.377774999608302,108.72754940676259,16.245904030357742,0,0,0,1,0,
10002,86401,Côte d'Ivoire,Air,2011-09-27,Adult,SCMS from RDC,SKU0003,"Lamivudine 150mg, tablets, 60 Tabs",Generic,17820,41520.6,0.04,955.0,12606.03,68.51,68.51,68.51,0.02874041529166223,-0.012802072977898813,0.006975918509545983,-0.3363238789788812,10.633969052742763,203.76604231323725,19.955055053142857,1,0,0,0,0,heavy
10003,86402,Ghana,Air,2011-11-14,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,45084,113160.84,0.04,,,186.72,186.72,186.72,0.07271475069274418,0.6681968950134758,0.019012268568175106,-0.1288466536061056,11.63657428544591,336.3938762819561,23.29903850458063,1,0,0,0,0,
10004,86403,Zambia,Truck,2011-09-29,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,25000,62750.0,0.04,,,103.54,103.54,103.54,0.040321097809992934,0.1665396446782804,0.010542691735524305,-0.27484143547605655,11.046929793122029,250.49950099750697,21.28864171155342,0,0,0,1,0,
10005,86404,Zimbabwe,Truck,2011-09-30,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,6392,26974.24,0.14,,,44.51,44.51,44.51,0.010308097768057316,-0.2982501439214665,0.004531969675219906,-0.37845157721207434,10.202674687213726,164.2383633625226,18.6243981863711,0,0,0,1,0,
10006,86405,Uganda,Truck,2011-08-05,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30000,246900.0,0.27,,,407.38,407.38,407.38,0.04838563995367727,0.29142942020486756,0.04148192174503507,0.2584751901019237,12.41674272554783,496.8903299521938,26.16386877836932,0,0,0,1,0,
10007,86406,Mozambique,Truck,2011-11-30,Pediatric,SCMS from RDC,SKU0117,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,1822,3680.44,0.01,707.0,826.26,6.07,6.07,6.07,0.0029371062487298346,-0.4123993987527672,0.0006183544919696107,-0.4459127274313975,8.211059258971222,60.666630036618976,13.2242407425078,0,0,0,1,0,heavy
10008,86408,Uganda,Truck,2011-09-20,Adult,SCMS from RDC,SKU0132,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,3360,66931.2,0.66,617.0,2886.92,110.44,110.44,110.44,0.005417759412127136,-0.373983303800789,0.011245179427708753,-0.26273226645695985,11.111435445717333,258.7106491816678,21.502381883747557,0,0,0,1,0,heavy
10009,86409,Côte d'Ivoire,Air,2011-10-12,Adult,SCMS from RDC,SKU0011,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,75420,622969.2,0.14,,,1027.9,1027.9,1027.9,0.12164394078690577,1.4259281410883857,0.10466569300918226,1.34760881338626,13.342253963559742,789.2839793128959,29.89117195342597,1,0,0,0,0,
10010,86410,Zimbabwe,Truck,2011-09-30,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,10114,83238.22,0.27,,,137.34,137.34,137.34,0.016311342939815936,-0.20528219501947498,0.013984938550976158,-0.2155055226088326,11.329473909968714,288.51034643492426,22.235991348923577,0,0,0,1,0,
10011,86411,Uganda,Truck,2011-09-30,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,2688,11343.36,0.14,,,18.72,18.72,18.72,0.004333884948015961,-0.3907684896315623,0.0019058095254992347,-0.4237201527016987,9.336475983106169,106.50521114011276,16.1323092550896,0,0,0,1,0,
10012,86412,Guyana,Air,2011-12-15,Pediatric,SCMS from RDC,SKU0049,"Efavirenz 50mg, capsule, 30 Caps",Generic,61,136.64,0.07,,,0.23,0.23,0.23,9.677450572421201e-05,-0.4563855776932312,2.2957026274773556e-05,-0.4561759229661422,4.924641580929279,11.689311356961966,6.50318984331716,1,0,0,0,0,
10013,86413,Guyana,Air,2011-12-15,Pediatric,SCMS from RDC,SKU0065,"Zidovudine 100mg, capsules, 100 Caps",Generic,423,2013.48,0.05,,,3.32,3.32,3.32,0.0006806473569269579,-0.4473435579451063,0.0003382868359465096,-0.45074040857271414,7.608116376560277,44.871817435891764,11.805856759943413,1,0,0,0,0,
10014,86414,Nigeria,Air Charter,2011-06-15,Adult,SCMS from RDC,SKU0132,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,2389,47588.88,0.66,277.0,18495.9,78.52,78.52,78.52,0.003851625327823638,-0.3982368982080522,0.007995456444284586,-0.3187495395128897,10.77037541257384,218.148756585959,20.388986715926293,0,1,0,0,0,medium
10015,86415,Nigeria,Air Charter,2011-11-03,Adult,SCMS from RDC,SKU0132,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,90932,1811365.44,0.66,10428.0,18495.9,2988.75,2988.75,2988.75,0.14666337633347204,1.8133861806820697,0.3043293618215513,4.789321941631492,14.40959205764525,1345.86977081737,34.67932189088304,0,1,0,0,0,super-heavy
10016,86417,Zambia,Truck,2012-01-19,Adult,SCMS from RDC,SKU0105,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,10015,89834.55,0.3,819.0,2882.6,148.23,148.23,148.23,0.016151665005370984,-0.20775501257490142,0.015093194706765655,-0.19640189808100855,11.405736055683324,299.72412315327574,22.496692112344533,0,0,0,1,0,heavy
10017,86418,Ghana,Air,2011-10-31,Adult,SCMS from RDC,SKU0029,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,38760,248839.2,0.21,2169.0,985.0,410.58,410.58,410.58,0.06251471778941223,0.5102363069274484,0.0418077287221431,0.2640913052272065,12.424566202357937,498.83784940599685,26.19383858436939,1,0,0,0,0,super-heavy
10018,86419,Tanzania,Truck,2011-12-29,Pediatric,SCMS from RDC,SKU0126,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Generic,2374,4629.3,0.01,888.0,4417.96,7.64,7.64,7.64,0.003827431701392585,-0.39861156753463195,0.0007777734318926321,-0.4431647349614224,8.4403769397976,68.03895942766908,13.788438319396102,0,0,0,1,0,heavy
10019,86420,Mozambique,Truck,2011-12-15,Pediatric,SCMS from RDC,SKU0126,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Generic,10070,19636.5,0.01,3787.0,2451.86,32.4,32.4,32.4,0.01624037496895151,-0.20638122504410897,0.0032991484663684937,-0.3997023984782626,9.885196282563877,140.1302965100695,17.683793882302457,0,0,0,1,0,super-heavy
10020,86421,Zambia,Truck,2011-12-27,Adult,SCMS from RDC,SKU0011,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,85000,702100.0,0.14,8296.0,9978.08,1158.46,1158.46,1158.46,0.13709560353420494,1.6652169509973267,0.11796053972130062,1.5767794418700292,13.461832547302858,837.9140767405689,30.40053492725879,0,0,0,1,0,super-heavy
10021,86422,Zambia,Truck,2012-01-19,Adult,SCMS from RDC,SKU0105,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,50000,448500.0,0.3,4155.0,6968.97,740.02,740.02,740.02,0.0806438085284146,0.7909885223112163,0.0753529441176518,0.842328742730329,13.013666190132906,669.7014260101288,28.524947496590094,0,0,0,1,0,super-heavy
10022,86423,Uganda,Truck,2012-01-09,Adult,SCMS from RDC,SKU0054,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,35000,385000.0,0.18,,,635.25,635.25,635.25,0.056450182097361606,0.41631919573145476,0.06468424411437222,0.6584264580482667,12.861001210669146,620.4836822995428,27.90651521020777,0,0,0,1,0,
10023,86424,Uganda,Truck,2012-01-09,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,4466,11522.28,0.04,,,19.01,19.01,19.01,0.007201636134310111,-0.3463576854543079,0.001935870057854932,-0.4232019826737411,9.352124615946424,107.34188371740083,16.17529183285361,0,0,0,1,0,
10024,86425,Rwanda,Air,2011-12-05,Pediatric,SCMS from RDC,SKU0145,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,580,7250.0,0.05,214.0,2057.2,10.16,10.16,10.16,0.0009338739802386459,-0.4434220189935714,0.001218079921634282,-0.43557492838715023,8.888894669371593,85.14693182963201,14.93321448899173,1,0,0,0,0,medium
10025,86426,Côte d'Ivoire,Truck,2012-03-02,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,20076,84720.72,0.14,1223.0,3526.27,139.79,139.79,139.79,0.0323791367068926,0.04354819373969733,0.014234014893572408,-0.211212055883775,11.347127282241061,291.0682394216174,22.296147998402528,0,0,0,1,0,super-heavy
10026,86427,Côte d'Ivoire,Air,2011-12-30,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,7132,30097.04,0.14,434.0,3526.27,49.66,49.66,49.66,0.011501650005322599,-0.2797664571435316,0.0050566344999481184,-0.3694076393442768,10.31221533233774,173.48498494106053,18.956503529099827,1,0,0,0,0,medium
