WEEK_END_DATE,STORE_NUM,STORE_CITY,UPC,UNITS,VISITS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,
2019-11-02,389,Laval,7797508004,14,14,46.06,3.29,3.29,0,0,
2019-11-02,389,Laval,7797508006,17,17,55.93,3.29,3.29,0,0,
2019-11-02,389,Laval,31254742725,3,3,11.97,3.99,3.99,0,0,
2019-11-02,389,Laval,31254742735,11,11,43.89,3.99,4.99,0,1,
2019-11-02,389,Laval,31254742835,9,8,35.91,3.99,4.99,0,1,
2019-11-02,389,Laval,88491201426,24,20,77.28,3.22,3.22,0,0,
2019-11-02,389,Laval,88491201427,9,9,28.98,3.22,3.22,0,0,
2019-11-02,389,Laval,88491212971,21,21,62.79,2.99,2.99,0,0,
2019-11-02,623,Ottawa,1111009477,29,30,35.38,1.22,1.22,0,0,
2019-11-02,623,Ottawa,1111009497,31,29,38.13,1.23,1.23,0,0,
2019-11-02,623,Ottawa,1111035398,3,3,8.67,2.89,2.89,0,0,
2019-11-02,623,Ottawa,1111038078,7,7,6.79,0.97,1.43,0,0,
2019-11-02,623,Ottawa,1111038080,1,1,1,1,1.58,0,0,
2019-11-02,623,Ottawa,1111085319,15,15,27.15,1.81,1.81,0,0,
2019-11-02,623,Ottawa,1111085345,24,18,43.92,1.83,1.83,0,0,
2019-11-02,623,Ottawa,1111085350,24,21,51.6,2.15,2.15,0,0,
2019-11-02,623,Ottawa,1111087395,6,5,22.74,3.79,3.79,0,0,
2019-11-02,623,Ottawa,1111087396,4,4,15.16,3.79,3.79,0,0,
2019-11-02,623,Ottawa,1111087398,5,4,18.95,3.79,3.79,0,0,
2019-11-02,623,Ottawa,1600027527,45,43,120.6,2.68,2.68,0,0,
2019-11-02,623,Ottawa,1600027528,25,21,108.75,4.35,4.35,0,0,
2019-11-02,623,Ottawa,1600027564,36,33,114.84,3.19,3.19,0,0,
2019-11-02,623,Ottawa,2066200530,14,7,83.86,5.99,5.99,0,0,
2019-11-02,623,Ottawa,2066200531,7,6,41.93,5.99,5.99,0,0,
2019-11-02,623,Ottawa,2066200532,11,7,66.44,6.04,6.04,0,0,
2019-11-02,623,Ottawa,2840002333,5,5,16.45,3.29,3.29,0,0,
2019-11-02,623,Ottawa,2840004768,14,14,46.06,3.29,3.29,0,0,
2019-11-02,623,Ottawa,2840004770,6,6,19.74,3.29,3.29,0,0,
2019-11-02,623,Ottawa,3700019521,2,2,4.98,2.49,3.46,0,0,
2019-11-02,623,Ottawa,3700031613,1,1,4.29,4.29,4.29,0,0,
2019-11-02,623,Ottawa,3700044982,5,4,22.45,4.49,5.23,0,1,
2019-11-02,623,Ottawa,3800031829,25,23,84,3.36,3.36,0,0,
2019-11-02,623,Ottawa,3800031838,55,52,158.4,2.88,2.99,1,1,
2019-11-02,623,Ottawa,3800039118,33,32,95.04,2.88,2.98,1,1,
2019-11-02,623,Ottawa,4116709428,1,1,4.59,4.59,4.59,0,0,
2019-11-02,623,Ottawa,4116709448,6,6,27.54,4.59,4.59,0,0,
2019-11-02,623,Ottawa,4116709565,1,1,4.39,4.39,4.99,0,0,
2019-11-02,623,Ottawa,7192100336,18,17,94.86,5.27,5.27,0,0,
2019-11-02,623,Ottawa,7192100337,17,17,89.59,5.27,5.27,0,0,
2019-11-02,623,Ottawa,7192100339,21,18,110.67,5.27,5.27,0,0,
2019-11-02,623,Ottawa,7218063052,5,5,37.45,7.49,7.49,0,0,
2019-11-02,623,Ottawa,7218063979,1,1,7.49,7.49,7.49,0,0,
2019-11-02,623,Ottawa,7218063983,1,1,7.49,7.49,7.49,0,0,
2019-11-02,623,Ottawa,7797502248,5,4,13.45,2.69,2.69,0,0,
2019-11-02,623,Ottawa,7797508004,2,2,6.58,3.29,3.29,0,0,
2019-11-02,623,Ottawa,7797508006,12,12,39.48,3.29,3.29,0,0,
2019-11-02,623,Ottawa,31254742725,1,1,4.59,4.59,4.59,0,0,
2019-11-02,623,Ottawa,31254742735,11,8,43.89,3.99,4.58,0,1,
2019-11-02,623,Ottawa,31254742835,7,6,27.93,3.99,4.48,0,1,
2019-11-02,623,Ottawa,88491201426,37,30,108.04,2.92,2.92,0,0,
2019-11-02,623,Ottawa,88491201427,48,38,140.16,2.92,2.92,0,0,
2019-11-02,623,Ottawa,88491212971,10,12,28.8,2.88,2.88,0,0,
2019-11-09,367,Montreal,1111009497,20,20,32.4,1.62,1.62,0,0,
2019-11-09,367,Montreal,1111009507,10,10,16.3,1.63,1.63,0,0,
2019-11-09,367,Montreal,1111038078,1,1,1,1,1.66,0,0,
2019-11-09,367,Montreal,1111038080,3,3,2.97,0.99,1.69,0,0,
2019-11-09,367,Montreal,1111085319,16,13,31.36,1.96,1.96,0,0,
2019-11-09,367,Montreal,1111085345,19,17,37.24,1.96,1.96,0,0,
2019-11-09,367,Montreal,1111085350,21,19,51.87,2.47,2.47,0,0,
2019-11-09,367,Montreal,1111087395,6,6,24,4,4,0,0,
2019-11-09,367,Montreal,1111087396,20,16,79.2,3.96,3.96,0,0,
2019-11-09,367,Montreal,1111087398,12,8,47.4,3.95,3.95,0,0,
2019-11-09,367,Montreal,1600027527,23,23,70.15,3.05,3.05,0,0,
2019-11-09,367,Montreal,1600027528,25,21,119.75,4.79,4.79,0,0,
2019-11-09,367,Montreal,1600027564,17,16,54.23,3.19,3.19,0,0,
2019-11-09,367,Montreal,2066200531,1,1,6.59,6.59,6.59,0,0,
2019-11-09,367,Montreal,2840004768,2,2,6.58,3.29,3.29,0,0,
2019-11-09,367,Montreal,2840004770,2,2,6.58,3.29,3.29,0,1,
2019-11-09,367,Montreal,3800031829,13,11,50.57,3.89,3.89,0,0,
2019-11-09,367,Montreal,3800031838,18,18,60.84,3.38,3.38,0,0,
2019-11-09,367,Montreal,3800039118,6,6,20.94,3.49,3.49,0,0,
2019-11-09,367,Montreal,4116709565,1,1,4.99,4.99,4.99,0,0,
2019-11-09,367,Montreal,7027316204,16,10,31.36,1.96,2.33,0,0,
2019-11-09,367,Montreal,7027316404,13,10,24.44,1.88,2.49,0,0,
2019-11-09,367,Montreal,7192100336,5,5,29,5.8,5.8,0,0,
2019-11-09,367,Montreal,7192100337,3,3,17.4,5.8,5.8,0,0,
2019-11-09,367,Montreal,7192100339,14,13,81.2,5.8,5.8,0,0,
2019-11-09,367,Montreal,7218063052,2,2,10.08,5.04,7.49,1,0,
2019-11-09,367,Montreal,7218063979,7,6,36.54,5.22,7.49,1,1,
2019-11-09,367,Montreal,7218063983,7,7,36.54,5.22,7.49,1,1,
2019-11-09,367,Montreal,7797502248,2,2,4.98,2.49,2.49,0,0,
2019-11-09,367,Montreal,7797508004,1,1,3.29,3.29,3.29,0,0,
2019-11-09,367,Montreal,7797508006,4,3,13.16,3.29,3.29,0,0,
2019-11-09,367,Montreal,31254742735,3,3,11.97,3.99,4.99,0,0,
2019-11-09,367,Montreal,31254742835,3,3,11.97,3.99,4.99,0,0,
2019-11-09,367,Montreal,88491201426,15,11,48.3,3.22,3.22,0,0,
2019-11-09,367,Montreal,88491201427,7,7,22.54,3.22,3.22,0,0,
2019-11-09,367,Montreal,88491212971,19,17,56.81,2.99,2.99,0,0,
2019-11-09,389,Laval,1111009477,93,85,149.73,1.61,1.61,0,0,
2019-11-09,389,Laval,1111009497,49,47,79.38,1.62,1.62,0,0,
2019-11-09,389,Laval,1111009507,24,20,38.88,1.62,1.62,0,0,
2019-11-09,389,Laval,1111038078,5,5,5,1,1.69,0,0,
2019-11-09,389,Laval,1111038080,2,2,2,1,1.69,0,0,
2019-11-09,389,Laval,1111085319,70,64,130.2,1.86,1.86,0,0,
2019-11-09,389,Laval,1111085345,45,40,84.15,1.87,1.87,0,0,
2019-11-09,389,Laval,1111085350,66,59,162.36,2.46,2.46,0,0,
2019-11-09,389,Laval,1111087395,12,10,46.56,3.88,3.88,0,0,
2019-11-09,389,Laval,1111087396,10,8,39.4,3.94,3.94,0,0,
2019-11-09,389,Laval,1111087398,14,12,55.02,3.93,3.93,0,0,
2019-11-09,389,Laval,1600027527,65,64,202.8,3.12,3.12,0,0,
2019-11-09,389,Laval,1600027528,47,42,225.13,4.79,4.79,0,0,
2019-11-09,389,Laval,1600027564,53,40,169.07,3.19,3.19,0,0,
2019-11-09,389,Laval,2066200530,5,5,32.95,6.59,6.59,0,0,
2019-11-09,389,Laval,2066200531,1,1,6.59,6.59,6.59,0,0,
2019-11-09,389,Laval,2840002333,2,2,6.58,3.29,3.29,0,0,
2019-11-09,389,Laval,2840004768,10,9,32.9,3.29,3.29,0,1,
2019-11-09,389,Laval,2840004770,4,4,13.16,3.29,3.29,0,0,
2019-11-09,389,Laval,3700019521,7,7,18.48,2.64,3.46,0,0,
2019-11-09,389,Laval,3700031613,7,7,31.36,4.48,4.48,0,0,
2019-11-09,389,Laval,3700044982,1,1,4.99,4.99,4.99,0,0,
2019-11-09,389,Laval,3800031829,31,27,120.59,3.89,3.89,0,0,
2019-11-09,389,Laval,3800031838,42,41,135.24,3.22,3.22,0,0,
2019-11-09,389,Laval,3800039118,9,9,31.41,3.49,3.49,0,0,
2019-11-09,389,Laval,4116709428,1,1,4.59,4.59,4.59,0,0,
2019-11-09,389,Laval,4116709565,2,2,8.78,4.39,4.99,0,0,
2019-11-09,389,Laval,7027312504,32,23,59.2,1.85,1.85,0,0,
2019-11-09,389,Laval,7027316204,52,36,101.4,1.95,1.95,0,0,
2019-11-09,389,Laval,7027316404,39,28,73.32,1.88,1.88,0,0,
2019-11-09,389,Laval,7110410455,13,13,26,2,2,0,0,
2019-11-09,389,Laval,7110410470,9,8,18,2,2,0,0,
2019-11-09,389,Laval,7110410471,10,10,20,2,2,0,0,
2019-11-09,389,Laval,7192100336,9,9,52.2,5.8,5.8,0,0,
2019-11-09,389,Laval,7192100337,17,16,98.6,5.8,5.8,0,0,
2019-11-09,389,Laval,7192100339,24,22,139.2,5.8,5.8,0,0,
2019-11-09,389,Laval,7218063052,30,27,149.7,4.99,7.49,1,1,
2019-11-09,389,Laval,7218063979,28,23,142.8,5.1,7.49,1,1,
2019-11-09,389,Laval,7218063983,13,11,65.26,5.02,7.49,1,1,
2019-11-09,389,Laval,7797502248,12,8,29.88,2.49,2.49,0,0,
2019-11-09,389,Laval,7797508004,19,17,62.51,3.29,3.29,0,0,
2019-11-09,389,Laval,7797508006,14,14,46.06,3.29,3.29,0,0,
2019-11-09,389,Laval,31254742735,11,11,42.9,3.9,4.99,0,1,
2019-11-09,389,Laval,31254742835,10,10,39.4,3.94,4.99,0,1,
2019-11-09,389,Laval,88491201426,25,19,80.5,3.22,3.22,0,0,
2019-11-09,389,Laval,88491201427,17,14,48.28,2.84,3.22,0,0,
2019-11-09,389,Laval,88491212971,32,28,95.68,2.99,2.99,0,0,
2019-11-09,623,Ottawa,1111009477,39,29,48.36,1.24,1.24,0,0,
2019-11-09,623,Ottawa,1111009497,36,29,44.28,1.23,1.23,0,0,
2019-11-09,623,Ottawa,1111009507,1,1,1.25,1.25,1.25,0,0,
2019-11-09,623,Ottawa,1111035398,1,1,2.99,2.99,2.99,0,0,
2019-11-09,623,Ottawa,1111038078,5,4,5.3,1.06,1.43,0,0,
2019-11-09,623,Ottawa,1111038080,1,1,1,1,1.58,0,0,
2019-11-09,623,Ottawa,1111085319,16,13,28.8,1.8,1.8,0,0,
2019-11-09,623,Ottawa,1111085345,14,14,25.9,1.85,1.85,0,0,
2019-11-09,623,Ottawa,1111085350,24,23,49.2,2.05,2.05,0,0,
2019-11-09,623,Ottawa,1111087395,5,5,18.3,3.66,3.66,0,0,
2019-11-09,623,Ottawa,1111087396,9,4,33.84,3.76,3.76,0,0,
2019-11-09,623,Ottawa,1111087398,13,13,47.19,3.63,3.63,0,0,
2019-11-09,623,Ottawa,1600027527,46,44,112.7,2.45,2.45,0,0,
2019-11-09,623,Ottawa,1600027528,12,12,52.2,4.35,4.35,0,0,
2019-11-09,623,Ottawa,1600027564,35,35,102.2,2.92,2.92,0,0,
2019-11-09,623,Ottawa,2066200530,6,4,35.94,5.99,5.99,0,0,
2019-11-09,623,Ottawa,2066200531,2,2,11.98,5.99,5.99,0,0,
2019-11-09,623,Ottawa,2066200532,7,3,42.42,6.06,6.06,0,0,
2019-11-09,623,Ottawa,2840002333,8,6,26.32,3.29,3.29,0,0,
2019-11-09,623,Ottawa,2840004768,11,10,36.19,3.29,3.29,0,0,
2019-11-09,623,Ottawa,2840004770,7,7,23.03,3.29,3.29,0,0,
2019-11-09,623,Ottawa,3700019521,6,6,15.9,2.65,3.46,0,0,
2019-11-09,623,Ottawa,3700031613,3,3,12.87,4.29,4.29,0,0,
2019-11-09,623,Ottawa,3700044982,6,5,29.16,4.86,5.23,0,1,
2019-11-09,623,Ottawa,3800031829,34,31,114.24,3.36,3.36,0,0,
2019-11-09,623,Ottawa,3800031838,42,42,119.7,2.85,2.85,0,0,
2019-11-09,623,Ottawa,3800039118,25,24,74.5,2.98,2.98,0,0,
2019-11-09,623,Ottawa,4116709448,2,2,9.18,4.59,4.59,0,0,
2019-11-09,623,Ottawa,7192100336,14,13,73.78,5.27,5.27,0,0,
2019-11-09,623,Ottawa,7192100337,20,19,105.4,5.27,5.27,0,0,
2019-11-09,623,Ottawa,7192100339,12,12,63.24,5.27,5.27,0,0,
2019-11-09,623,Ottawa,7218063052,22,18,121.22,5.51,7.49,1,1,
2019-11-09,623,Ottawa,7218063979,10,10,55.9,5.59,7.49,1,1,
2019-11-09,623,Ottawa,7218063983,8,7,42.96,5.37,7.49,1,1,
2019-11-09,623,Ottawa,7797502248,1,1,2.5,2.5,2.5,0,0,
2019-11-09,623,Ottawa,7797508004,5,5,16.45,3.29,3.29,0,0,
2019-11-09,623,Ottawa,7797508006,8,8,26.32,3.29,3.29,0,0,
2019-11-09,623,Ottawa,31254742725,5,5,22.95,4.59,4.59,0,0,
2019-11-09,623,Ottawa,31254742735,17,12,64.26,3.78,4.58,0,1,
2019-11-09,623,Ottawa,31254742835,8,7,30.96,3.87,4.48,0,1,
2019-11-09,623,Ottawa,88491201426,24,20,70.08,2.92,2.92,0,0,
2019-11-09,623,Ottawa,88491201427,21,18,61.32,2.92,2.92,0,0,
2019-11-09,623,Ottawa,88491212971,19,19,54.72,2.88,2.88,0,0,
2019-11-16,367,Montreal,1111009477,13,8,21.06,1.62,1.62,0,0,
2019-11-16,367,Montreal,1111009497,11,10,17.93,1.63,1.63,0,0,
2019-11-16,367,Montreal,1111035398,1,1,2.84,2.84,2.84,0,0,
2019-11-16,367,Montreal,1111038080,6,5,5.94,0.99,1.69,0,0,
2019-11-16,367,Montreal,1111085319,13,12,25.35,1.95,1.95,0,0,
2019-11-16,367,Montreal,1111085345,12,12,23.88,1.99,1.99,0,0,
2019-11-16,367,Montreal,1111085350,27,19,54,2,2.47,0,0,
2019-11-16,367,Montreal,1111087395,9,9,36,4,4,0,0,
2019-11-16,367,Montreal,1111087396,7,7,27.65,3.95,3.95,0,0,
2019-11-16,367,Montreal,1111087398,10,10,39.1,3.91,3.91,0,0,
2019-11-16,367,Montreal,1600027527,18,18,48.42,2.69,3.05,0,0,
2019-11-16,367,Montreal,1600027528,26,21,124.54,4.79,4.79,0,0,
2019-11-16,367,Montreal,1600027564,24,23,73.44,3.06,3.06,0,0,
2019-11-16,367,Montreal,2066200530,1,1,5.99,5.99,5.99,0,0,
2019-11-16,367,Montreal,2066200531,1,1,5.99,5.99,5.99,0,0,
2019-11-16,367,Montreal,2840004768,3,3,9.87,3.29,3.29,0,0,
2019-11-16,367,Montreal,3700031613,1,1,4.48,4.48,4.48,0,0,
2019-11-16,367,Montreal,3700044982,1,1,5.25,5.25,5.25,0,0,
2019-11-16,367,Montreal,3800031829,20,18,77.8,3.89,3.89,0,0,
2019-11-16,367,Montreal,3800031838,14,14,43.96,3.14,3.14,0,0,
2019-11-16,367,Montreal,3800039118,7,7,24.43,3.49,3.49,0,0,
2019-11-16,367,Montreal,7027312504,6,4,10.5,1.75,1.94,0,0,
2019-11-16,367,Montreal,7027316204,13,9,24.44,1.88,2.33,0,0,
2019-11-16,367,Montreal,7027316404,17,11,27.88,1.64,2.49,0,0,
2019-11-16,367,Montreal,7192100336,11,11,63.8,5.8,5.8,0,0,
2019-11-16,367,Montreal,7192100337,16,16,92.8,5.8,5.8,0,0,
2019-11-16,367,Montreal,7192100339,10,10,58,5.8,5.8,0,0,
2019-11-16,367,Montreal,7218063052,3,2,15.36,5.12,7.49,1,0,
2019-11-16,367,Montreal,7218063979,2,2,10.08,5.04,7.49,1,0,
2019-11-16,367,Montreal,7218063983,5,4,24.95,4.99,7.49,1,1,
2019-11-16,367,Montreal,7797508004,1,1,3.29,3.29,3.29,0,0,
2019-11-16,367,Montreal,7797508006,4,4,13.16,3.29,3.29,0,0,
2019-11-16,367,Montreal,31254742725,2,2,7.98,3.99,3.99,0,0,
2019-11-16,367,Montreal,31254742735,2,2,7.98,3.99,4.99,1,0,
2019-11-16,367,Montreal,31254742835,2,2,7.98,3.99,4.99,1,0,
2019-11-16,367,Montreal,88491201426,12,9,36.96,3.08,3.08,0,0,
2019-11-16,367,Montreal,88491201427,1,1,3.22,3.22,3.22,0,0,
2019-11-16,367,Montreal,88491212971,27,21,80.73,2.99,2.99,0,0,
2019-11-16,389,Laval,1111009477,93,84,149.73,1.61,1.61,0,0,
2019-11-16,389,Laval,1111009497,55,51,89.1,1.62,1.62,0,0,
2019-11-16,389,Laval,1111009507,33,29,53.46,1.62,1.62,0,0,
2019-11-16,389,Laval,1111035398,3,3,8.16,2.72,2.72,0,0,
2019-11-16,389,Laval,1111038078,7,7,7,1,1.69,0,0,
2019-11-16,389,Laval,1111038080,3,2,2.97,0.99,1.69,0,0,
2019-11-16,389,Laval,1111085319,74,69,137.64,1.86,1.86,0,0,
2019-11-16,389,Laval,1111085345,49,46,91.14,1.86,1.86,0,0,
2019-11-16,389,Laval,1111085350,117,98,221.13,1.89,2.46,0,0,
2019-11-16,389,Laval,1111087395,13,8,50.44,3.88,3.88,0,0,
2019-11-16,389,Laval,1111087396,14,13,54.6,3.9,3.9,0,0,
2019-11-16,389,Laval,1111087398,24,20,91.92,3.83,3.83,0,0,
2019-11-16,389,Laval,1600027527,74,65,184.26,2.49,3.12,0,0,
2019-11-16,389,Laval,1600027528,38,33,182.02,4.79,4.79,0,0,
2019-11-16,389,Laval,1600027564,80,79,149.6,1.87,3.19,0,0,
2019-11-16,389,Laval,2066200530,11,10,65.89,5.99,5.99,0,0,
2019-11-16,389,Laval,2066200531,2,2,11.98,5.99,5.99,0,0,
2019-11-16,389,Laval,2840002333,2,2,6.58,3.29,3.29,0,0,
2019-11-16,389,Laval,2840004768,9,8,29.61,3.29,3.29,0,1,
2019-11-16,389,Laval,2840004770,1,1,3.29,3.29,3.29,0,0,
2019-11-16,389,Laval,3700031613,9,9,40.32,4.48,4.48,0,0,
2019-11-16,389,Laval,3700044982,4,4,20.92,5.23,5.23,0,0,
2019-11-16,389,Laval,3800031829,34,29,132.26,3.89,3.89,0,0,
2019-11-16,389,Laval,3800031838,49,45,162.19,3.31,3.31,0,0,
2019-11-16,389,Laval,3800039118,9,9,31.41,3.49,3.49,0,0,
2019-11-16,389,Laval,4116709428,3,2,13.77,4.59,4.59,0,0,
2019-11-16,389,Laval,4116709448,1,1,4.59,4.59,4.59,0,0,
2019-11-16,389,Laval,4116709565,1,1,4.39,4.39,4.99,0,0,
2019-11-16,389,Laval,7027312504,39,24,76.83,1.97,1.97,0,0,
2019-11-16,389,Laval,7027316204,22,16,45.32,2.06,2.06,0,0,
2019-11-16,389,Laval,7027316404,39,24,69.81,1.79,1.79,0,0,
2019-11-16,389,Laval,7110410455,16,13,32,2,2,0,0,
2019-11-16,389,Laval,7110410470,11,11,22,2,2,0,1,
2019-11-16,389,Laval,7110410471,4,4,8,2,2,0,1,
2019-11-16,389,Laval,7192100336,20,16,116,5.8,5.8,0,0,
2019-11-16,389,Laval,7192100337,17,15,98.6,5.8,5.8,0,0,
2019-11-16,389,Laval,7192100339,33,30,191.4,5.8,5.8,0,0,
2019-11-16,389,Laval,7218063052,20,18,102.4,5.12,7.49,1,1,
2019-11-16,389,Laval,7218063979,22,19,111.32,5.06,7.49,1,1,
2019-11-16,389,Laval,7218063983,10,10,50.4,5.04,7.49,1,1,
2019-11-16,389,Laval,7797502248,20,15,45.8,2.29,2.29,0,0,
2019-11-16,389,Laval,7797508004,16,13,52.64,3.29,3.29,0,0,
2019-11-16,389,Laval,7797508006,24,23,78.96,3.29,3.29,0,0,
2019-11-16,389,Laval,31254742735,15,11,56.85,3.79,4.99,1,1,
2019-11-16,389,Laval,31254742835,16,15,59.84,3.74,4.99,1,1,
2019-11-16,389,Laval,88491201426,17,12,54.74,3.22,3.22,0,0,
2019-11-16,389,Laval,88491201427,6,6,12.9,2.15,3.22,0,0,
2019-11-16,389,Laval,88491212971,27,26,74.79,2.77,2.77,0,0,
2019-11-16,623,Ottawa,1111009477,34,26,41.48,1.22,1.22,0,0,
2019-11-16,623,Ottawa,1111009497,30,28,36.6,1.22,1.22,0,0,
2019-11-16,623,Ottawa,1111009507,9,9,11.25,1.25,1.25,0,0,
2019-11-16,623,Ottawa,1111035398,3,3,8.46,2.82,2.82,0,0,
2019-11-16,623,Ottawa,1111038078,9,7,8.55,0.95,1.43,0,0,
2019-11-16,623,Ottawa,1111085319,18,15,32.76,1.82,1.82,0,0,
2019-11-16,623,Ottawa,1111085345,17,14,31.79,1.87,1.87,0,0,
2019-11-16,623,Ottawa,1111085350,24,22,43.44,1.81,2.05,0,0,
2019-11-16,623,Ottawa,1111087395,17,13,58.82,3.46,3.46,0,0,
2019-11-16,623,Ottawa,1111087396,15,12,51.75,3.45,3.45,0,0,
2019-11-16,623,Ottawa,1111087398,9,8,30.87,3.43,3.43,0,0,
2019-11-16,623,Ottawa,1600027527,45,41,104.4,2.32,2.32,0,0,
2019-11-16,623,Ottawa,1600027528,15,15,65.25,4.35,4.35,0,0,
2019-11-16,623,Ottawa,1600027564,37,36,95.83,2.59,2.92,0,0,
2019-11-16,623,Ottawa,2066200530,4,2,25.96,6.49,6.49,0,0,
2019-11-16,623,Ottawa,2066200531,5,5,32.45,6.49,6.49,0,0,
2019-11-16,623,Ottawa,2066200532,12,7,77.88,6.49,6.49,0,0,
2019-11-16,623,Ottawa,2840002333,3,3,9.87,3.29,3.29,0,0,
2019-11-16,623,Ottawa,2840004768,10,10,32.9,3.29,3.29,0,0,
2019-11-16,623,Ottawa,2840004770,6,6,16.44,2.74,3.29,0,0,
2019-11-16,623,Ottawa,3000006340,2,2,5.9,2.95,2.95,0,0,
2019-11-16,623,Ottawa,3700019521,2,2,6.92,3.46,3.46,0,0,
2019-11-16,623,Ottawa,3700031613,1,1,4.29,4.29,4.29,0,0,
2019-11-16,623,Ottawa,3700044982,3,3,15.69,5.23,5.23,0,0,
2019-11-16,623,Ottawa,3800031829,27,25,90.72,3.36,3.36,0,0,
2019-11-16,623,Ottawa,3800031838,48,50,137.76,2.87,2.87,0,0,
2019-11-16,623,Ottawa,3800039118,18,18,53.64,2.98,2.98,0,0,
2019-11-16,623,Ottawa,4116709428,2,2,9.18,4.59,4.59,0,0,
2019-11-16,623,Ottawa,7192100336,19,19,100.13,5.27,5.27,0,0,
2019-11-16,623,Ottawa,7192100337,15,15,79.05,5.27,5.27,0,0,
2019-11-16,623,Ottawa,7192100339,19,19,100.13,5.27,5.27,0,0,
2019-11-16,623,Ottawa,7218063052,9,8,48.87,5.43,7.49,1,0,
2019-11-16,623,Ottawa,7218063979,12,12,63.36,5.28,7.49,1,1,
2019-11-16,623,Ottawa,7218063983,11,10,58.41,5.31,7.49,1,1,
2019-11-16,623,Ottawa,7797502248,5,4,12.7,2.54,2.54,0,0,
2019-11-16,623,Ottawa,7797508004,6,6,19.74,3.29,3.29,0,0,
2019-11-16,623,Ottawa,7797508006,6,6,19.74,3.29,3.29,0,0,
2019-11-16,623,Ottawa,31254742725,5,5,22.95,4.59,4.59,0,0,
2019-11-16,623,Ottawa,31254742735,11,10,42.9,3.9,4.58,1,0,
2019-11-16,623,Ottawa,31254742835,12,10,45.84,3.82,4.48,1,1,
2019-11-16,623,Ottawa,88491201426,16,14,46.72,2.92,2.92,0,0,
2019-11-16,623,Ottawa,88491201427,38,30,98.8,2.6,2.92,0,0,
2019-11-16,623,Ottawa,88491212971,19,19,51.87,2.73,2.73,0,0,
2019-11-23,367,Montreal,1111009477,22,18,35.64,1.62,1.62,0,0,
2019-11-23,367,Montreal,1111009497,11,13,17.93,1.63,1.63,0,0,
2019-11-23,367,Montreal,1111035398,2,2,5.98,2.99,2.99,0,0,
2019-11-23,367,Montreal,1111038080,1,1,1.2,1.2,1.69,0,0,
2019-11-23,367,Montreal,1111085319,12,11,23.88,1.99,1.99,0,0,
2019-11-23,367,Montreal,1111085345,16,15,31.68,1.98,1.98,0,0,
2019-11-23,367,Montreal,1111085350,28,23,54.6,1.95,2.47,0,0,
2019-11-23,367,Montreal,1111087395,7,6,28,4,4,0,0,
2019-11-23,367,Montreal,1111087396,8,8,31.28,3.91,3.91,0,0,
2019-11-23,367,Montreal,1111087398,13,11,50.96,3.92,3.92,0,0,
2019-11-23,367,Montreal,1600027527,53,33,132.5,2.5,3.05,1,1,
2019-11-23,367,Montreal,1600027528,25,17,119.75,4.79,4.79,0,0,
2019-11-23,367,Montreal,1600027564,46,33,110.4,2.4,3.06,1,0,
2019-11-23,367,Montreal,2840002333,1,1,3.29,3.29,3.29,0,0,
2019-11-23,367,Montreal,2840004768,2,2,6.58,3.29,3.29,0,0,
2019-11-23,367,Montreal,2840004770,1,1,3.29,3.29,3.29,0,0,
2019-11-23,367,Montreal,3700031613,2,1,5.98,2.99,4.48,1,0,
2019-11-23,367,Montreal,3700044982,1,1,5.25,5.25,5.25,0,0,
2019-11-23,367,Montreal,3800031829,20,14,77.8,3.89,3.89,0,0,
2019-11-23,367,Montreal,3800031838,16,16,54.08,3.38,3.38,0,0,
2019-11-23,367,Montreal,3800039118,2,2,6.98,3.49,3.49,0,0,
2019-11-23,367,Montreal,4116709448,1,1,4.59,4.59,4.59,0,0,
2019-11-23,367,Montreal,7027312504,2,1,3.5,1.75,1.94,0,0,
2019-11-23,367,Montreal,7027316204,10,7,17.5,1.75,2.33,0,0,
2019-11-23,367,Montreal,7027316404,11,7,20.9,1.9,2.49,0,0,
2019-11-23,367,Montreal,7192100336,9,8,49.5,5.5,5.8,1,0,
2019-11-23,367,Montreal,7192100337,10,10,55,5.5,5.8,1,0,
2019-11-23,367,Montreal,7192100339,15,11,82.5,5.5,5.8,1,0,
2019-11-23,367,Montreal,7218063052,1,1,7.49,7.49,7.49,0,0,
2019-11-23,367,Montreal,7218063979,1,1,7.49,7.49,7.49,0,0,
2019-11-23,367,Montreal,7218063983,2,2,14.98,7.49,7.49,0,0,
2019-11-23,367,Montreal,7797502248,4,4,9.16,2.29,2.29,0,0,
2019-11-23,367,Montreal,7797508004,1,1,2.49,2.49,3.29,0,0,
2019-11-23,367,Montreal,7797508006,1,1,2.49,2.49,3.29,0,0,
2019-11-23,367,Montreal,31254742735,4,4,15.96,3.99,4.99,0,0,
2019-11-23,367,Montreal,31254742835,2,2,7.98,3.99,4.99,0,0,
2019-11-23,367,Montreal,88491201426,9,6,28.98,3.22,3.22,0,0,
2019-11-23,367,Montreal,88491201427,3,3,9.66,3.22,3.22,0,0,
2019-11-23,367,Montreal,88491212971,10,9,27.2,2.72,2.72,0,0,
2019-11-23,389,Laval,1111009477,123,104,199.26,1.62,1.62,0,0,
2019-11-23,389,Laval,1111009497,61,52,98.21,1.61,1.61,0,0,
2019-11-23,389,Laval,1111009507,19,14,30.78,1.62,1.62,0,0,
